"_lw_parser_record_number",keys,values,description,_lw_parser_content_type,_lw_parser_id,type,enabled,matching,search_terms,display_type,_lw_parser_absolute_resource_name,_lw_parser_parsing_depth,createdAt,effective_range,score,ruleName,param_keys,id,updatedAt,_lw_parser_type,_lw_parser_max_parsing_depth,groups,param_values,field_name,_lw_parser_resource_name,_lw_parser_diagnostic_id,param_policies,field_values
"",banner,"<a href=""//www.verizonwireless.com/rewards/learn?intcmp=INT-SEA-NON-RE-smart_rewards-031115-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-RE-smart_rewards-031115-DE-SR-LP-T"" search-banner=""smart rewards""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-rewards-082615?$jpeg80$&scl=1' alt='Introducing Verizon Smart Rewards' title='Introducing Verizon Smart Rewards' style='width:100%'></a>",smart rewards,,,response_value,false,keywords,smart rewa,Banner,,,2018-09-24T22:56:08.902Z,,1.0,smart-rewa-desktop,,0b61c0cd-03d4-4996-aef0-4519789638d9,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/accessories/?intcmp=INT-SEA-NON-CS-droidmaxxaccessories-102915-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-droidmaxxaccessories-102915-DE-SR-LP-T"" search-banner=""gtm droid turbo 2 maxx 2 accessories""><img src='//ss7.vzw.com/is/image/VerizonWireless/site-search-banner-d-9919-10202015?$defaultScaleJPG$' alt='Accessorize your DROID Turbo 2 and Maxx 2' title='Accessorize your DROID Turbo 2 and Maxx 2' style='width:100%'></a>",gtm droid turbo 2 maxx 2 accessories,,,response_value,false,keywords,maxx2 accessories,Banner,,,2018-09-24T22:56:08.902Z,,1.0,maxx2-accessories-desktop,,0bdc504f-7917-4737-80c5-7642742a7005,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/samsung/?intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" search-banner=""samsung support""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-samsung-082615-m?$jpeg80$&scl=1' alt='Samsung Support' title='Samsung Support' style='width:100%'></a>",samsung support,,,response_value,false,keywords,stratosphere,Banner,,,2018-09-24T22:56:08.902Z,,1.0,stratosphere-desktop,,0be039a3-b86c-43ae-8280-e3bb2120cf95,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/landingpages/verizon-messages/?intcmp=INT-SEA-NON-SE-vz_messages-10152015-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-vz_messages-10152015-DE-SR-LP-T"" search-banner=""vz messages""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-vzmessage-082615-1?$defaultscalejpg$' alt='Seamless TEXTING. Synchronize your tests across multiple devices, even your computer, only on Verizon Messages' title='Seamless TEXTING. Synchronize your tests across multiple devices, even your computer, only on Verizon Messages' style='width:100%'></a>",vz messages,,,response_value,false,keywords,messages,Banner,,,2018-09-24T22:56:08.902Z,,1.0,messages-desktop,,0c19b907-19ba-47f1-b1fb-519ce15f69d1,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/samsung/?intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" search-banner=""samsung support""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-samsung-082615-m?$jpeg80$&scl=1' alt='Samsung Support' title='Samsung Support' style='width:100%'></a>",samsung support,,,response_value,false,keywords,alias,Banner,,,2018-09-24T22:56:08.902Z,,1.0,alias-desktop,,0c4b0b7e-8b78-4ac5-986f-2663c562f8a9,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/landingpages/better-matters/?intcmp=INT-SEA-NON-SE-coverage-051614-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-coverage-051614-MO-SR-LP-BO"" search-banner=""coverage - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/m-search-banner-coverage-2x?$jpeg80$&scl=1' alt='Coverage - Verizon's largest 4G LTE network' title='Coverage - Verizon's largest 4G LTE network' style='width:100%'></a>",coverage - mobile,,,response_value,false,keywords,coverage,Banner,,,2018-09-24T22:56:08.902Z,,1.0,coverage-mobile,,0c8721a4-afea-43dc-875e-e7e3478d2a1d,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href="""" campaign-code="""" search-banner=""disabled queries""><img src='' alt='' title='' style='width:100%'></a>",disabled queries,,,response_value,false,keywords,network extender,Banner,,,2018-09-24T22:56:08.902Z,,1.0,network-extender-mobile,,0d4400a9-d064-4f6c-a450-945d70c435f8,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/samsung/?intcmp=INT-SEA-NON-SE-samsung-070215-MO-SR-SU-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-samsung-070215-MO-SR-SU-BO"" search-banner=""samsung support - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-samsung-082615-m?$jpeg80$&scl=1' alt='Samsung Support' title='Samsung Support' style='width:100%'></a>",samsung support - mobile,,,response_value,false,keywords,juke,Banner,,,2018-09-24T22:56:08.902Z,,1.0,juke-mobile,,0d47174f-1940-4476-9a13-942b379ec368,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/accessories/?intcmp=INT-SEA-NON-CS-droidmaxxaccessories-102915-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-droidmaxxaccessories-102915-DE-SR-LP-T"" search-banner=""gtm droid turbo 2 maxx 2 accessories""><img src='//ss7.vzw.com/is/image/VerizonWireless/site-search-banner-d-9919-10202015?$defaultScaleJPG$' alt='Accessorize your DROID Turbo 2 and Maxx 2' title='Accessorize your DROID Turbo 2 and Maxx 2' style='width:100%'></a>",gtm droid turbo 2 maxx 2 accessories,,,response_value,false,keywords,turbo cases,Banner,,,2018-09-24T22:56:08.902Z,,1.0,turbo-cases-desktop,,0d626e54-7f5b-4d82-af9f-9872e7a7437a,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/prepaid/smartphone-plans/?intcmp=INT-SEA-NON-AC-prepaid-051915-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-AC-prepaid-051915-MO-SR-LP-BO"" search-banner=""prepaid - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/m-search-banner-prepaid-2x?$jpeg80$&scl=1' alt='?PREPAID PLANS & PHONES' title='?PREPAID PLANS & PHONES' style='width:100%'></a>",prepaid - mobile,,,response_value,false,keywords,pay as you go,Banner,,,2018-09-24T22:56:08.902Z,,1.0,pay-as-you-go-mobile,,0da9536f-560e-46ee-af99-dc13ee3bff98,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/printlabel?intcmp=INT-SEA-NON-SE-return_label-060614-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-return_label-060614-DE-SR-LP-T"" search-banner=""return label""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-banner-return-label-2x?$jpeg80$&scl=2' alt='Return Label: Need a return-shipping label? Click here to print a new one. Print label now.' title='Return Label: Need a return-shipping label? Click here to print a new one. Print label now.' style='width:100%'></a>",return label,,,response_value,false,keywords,return label,Banner,,,2018-09-24T22:56:08.902Z,,1.0,return-label-desktop,,0e93dbfc-a008-4aa9-a8c5-16e52c66abe1,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""https://play.google.com/store/apps/details?id=com.verizon.messaging.vzmsgs&hl=en?intcmp=INT-SEA-NON-SE-vz_messages_android-101515-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-vz_messages_android-101515-MO-SR-LP-BO"" search-banner=""vz messages android - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-vzmessage-082615-m?$jpeg80$&scl=1' alt='Verizon Wireless - VZ Messages' title='Verizon Wireless - VZ Messages' style='width:100%'></a>",vz messages android - mobile,,,response_value,false,keywords,gift cards,Banner,,,2018-09-24T22:56:08.902Z,,1.0,gift-cards-mobile,,0ed57c6a-bc61-4fb0-8233-bb9edc921ae4,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/assign-account-manager-roles-faqs/?intcmp=INT-SEA-NON-SE-account_roles-062515-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-account_roles-062515-DE-SR-SU-T"" search-banner=""account roles""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-manage-account?$defaultScaleJPG$' alt='My Verizon MANAGE ACCOUNT' title='My Verizon MANAGE ACCOUNT' style='width:100%'></a>",account roles,,,response_value,false,keywords,account manager,Banner,,,2018-09-24T22:56:08.902Z,,1.0,account-manager-desktop,,0f8a8cf0-21f6-4c4e-9316-caf940bbad5e,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/wcms/myverizon/customer-retention.html?intcmp=INT-SEA-NON-WB-cancel-042415-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-WB-cancel-042415-DE-SR-LP-T"" search-banner=""cancel""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-customer?$defaultScaleJPG$' alt='We are not satisfied until you are.  Talk to us now 1-800-222-8588' title='We are not satisfied until you are.  Talk to us now 1-800-222-8588' style='width:100%'></a>",cancel,,,response_value,false,keywords,contract end,Banner,,,2018-09-24T22:56:08.902Z,,1.0,contract-end-desktop,,10ed7fb6-4c73-49c1-b1b7-26c244da2a77,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/accessories/?intcmp=INT-SEA-NON-CS-droidmaxxaccessories-102915-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-droidmaxxaccessories-102915-DE-SR-LP-T"" search-banner=""gtm droid turbo 2 maxx 2 accessories""><img src='//ss7.vzw.com/is/image/VerizonWireless/site-search-banner-d-9919-10202015?$defaultScaleJPG$' alt='Accessorize your DROID Turbo 2 and Maxx 2' title='Accessorize your DROID Turbo 2 and Maxx 2' style='width:100%'></a>",gtm droid turbo 2 maxx 2 accessories,,,response_value,false,keywords,maxx2 cases,Banner,,,2018-09-24T22:56:08.902Z,,1.0,maxx2-cases-desktop,,119e6683-0193-43a9-9b03-b46ea82ecd1e,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/samsung/?intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" search-banner=""samsung support""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-samsung-082615-m?$jpeg80$&scl=1' alt='Samsung Support' title='Samsung Support' style='width:100%'></a>",samsung support,,,response_value,false,keywords,legend,Banner,,,2018-09-24T22:56:08.902Z,,1.0,legend-desktop,,131f1b8a-29c7-4346-98f2-3c79abfb5905,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/basic-phones/?intcmp=INT-SEA-NON-CS-flipphones-100815-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-flipphones-100815-DE-SR-LP-T"" search-banner=""flip phones""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-d-flip-phones-1x?$defaultscalejpg$' alt='?Shop basic phones?' title='?Shop basic phones?' style='width:100%'></a>",flip phones,,,response_value,false,keywords,flip phone,Banner,,,2018-09-24T22:56:08.902Z,,1.0,flip-phone-desktop,,138e4764-7249-4735-8371-85d0383f6cd2,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/suspend-service-faqs/?intcmp=INT-SEA-NON-SE-suspend_service-091114-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-suspend_service-091114-DE-SR-SU-T"" search-banner=""suspend service""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-suspend-082615?$jpeg80$&scl=1' alt='My Verizon SUSPEND A DEVICE' title='My Verizon SUSPEND A DEVICE' style='width:100%'></a>",suspend service,,,response_value,false,keywords,suspend,Banner,,,2018-09-24T22:56:08.902Z,,1.0,suspend-desktop,,13a8bc92-a1b1-4871-bf54-0ec0dd59ea03,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/landingpages/international-travel/?intcmp=INT-SEA-NON-CS-global_pricing_international-053115-DE-SR-PP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-global_pricing_international-053115-DE-SR-PP-T"" search-banner=""global pricing international""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-banner-international-2x?$jpeg80$&scl=2' alt='INTERNATIONAL TRAVEL PLANS' title='INTERNATIONAL TRAVEL PLANS' style='width:100%'></a>",global pricing international,,,response_value,false,keywords,puerto rico,Banner,,,2018-09-24T22:56:08.902Z,,1.0,puerto-rico-desktop,,13e6b99f-e033-461d-8629-46bc6c2876d9,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/landingpages/international-travel/?intcmp=INT-SEA-NON-CS-global_pricing_international-053115-DE-SR-PP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-global_pricing_international-053115-DE-SR-PP-T"" search-banner=""global pricing international""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-banner-international-2x?$jpeg80$&scl=2' alt='INTERNATIONAL TRAVEL PLANS' title='INTERNATIONAL TRAVEL PLANS' style='width:100%'></a>",global pricing international,,,response_value,false,keywords,australia,Banner,,,2018-09-24T22:56:08.902Z,,1.0,australia-desktop,,140adae7-28c2-4298-8fd1-3300f0e7d311,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/wcms/consumer/products/verizon-cloud.html?intcmp=INT-SEA-NON-CS-cloud-062515-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-CS-cloud-062515-MO-SR-LP-BO"" search-banner=""cloud - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/m-search-banner-cloud-2x?$jpeg80$&scl=1' alt='Verizon Wireless - Verizon Cloud' title='Verizon Wireless - Verizon Cloud' style='width:100%'></a>",cloud - mobile,,,response_value,false,keywords,transfer,Banner,,,2018-09-24T22:56:08.902Z,,1.0,transfer-mobile,,146005e2-0dc9-448e-be31-b892568e82cd,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/mobile-living/tech-smarts/how-to-get-and-use-ringtones/?intcmp=INT-SEA-NON-SE-ringtones-032615-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-ringtones-032615-DE-SR-LP-T"" search-banner=""ringtones""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-ringtones-d?$jpeg100$&scl=1' alt='Ringtones' title='Ringtones' style='width:100%'></a>",ringtones,,,response_value,false,keywords,ringtone,Banner,,,2018-09-24T22:56:08.902Z,,1.0,ringtone-desktop,,1473abd7-53f3-481d-9130-b65807d0823f,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/htc/?intcmp=INT-SEA-NON-SE-htc-070215-MO-SR-SU-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-htc-070215-MO-SR-SU-BO"" search-banner=""htc support - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-htc-m-110615?$jpeg100$&scl=1' alt='HTC One Support' title='HTC One Support' style='width:100%'></a>",htc support - mobile,,,response_value,false,keywords,thunderbolt,Banner,,,2018-09-24T22:56:08.902Z,,1.0,thunderbolt-mobile,,14a7b835-2875-457e-a214-fa3e99dec2d0,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/change-features-faqs/?intcmp=INT-SEA-NON-SE-change_feature-010715-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-change_feature-010715-DE-SR-SU-T"" search-banner=""change feature""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-features-d-110615?$jpeg100$&scl=1' alt='Change the features on each line of your plan.' title='Change the features on each line of your plan.' style='width:100%'></a>",change feature,,,response_value,false,keywords,change feature,Banner,,,2018-09-24T22:56:08.902Z,,1.0,change-feature-desktop,,1533f489-aa41-4de8-913d-3080145aa0a1,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/voice-mail-faqs/?intcmp=INT-SEA-NON-SE-voicemail-121514-MO-SR-SU-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-voicemail-121514-MO-SR-SU-BO"" search-banner=""voicemail - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-voicemail-082615-m?$jpeg80$&scl=1' alt='FAQs about VOICEMAIL' title='FAQs about VOICEMAIL' style='width:100%'></a>",voicemail - mobile,,,response_value,false,keywords,vmail,Banner,,,2018-09-24T22:56:08.902Z,,1.0,vmail-mobile,,15a8136a-7650-44d8-ab36-d475465824c4,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/accessories/?intcmp=INT-SEA-NON-CS-droidturbo2maxx2accessories-102915-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-CS-droidturbo2maxx2accessories-102915-MO-SR-LP-BO"" search-banner=""gtm droid turbo 2 maxx 2 accessories - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/site-search-banner-m-9919-10202015?$defaultScaleJPG$' alt='?Accessorize your DROID Turbo 2 and Maxx 2' title='?Accessorize your DROID Turbo 2 and Maxx 2' style='width:100%'></a>",gtm droid turbo 2 maxx 2 accessories - mobile,,,response_value,false,keywords,maxx accessories,Banner,,,2018-09-24T22:56:08.902Z,,1.0,maxx-accessories-mobile,,15f2f0ea-28c8-46c1-b111-2bc21cfc6dcc,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""https://community.verizonwireless.com/mobile/mobile-access.jspa#jive-content?content=/api/core/v3/contents/2025118&intcmp=INT-SEA-NON-SE-applecare-070215-MO-SR-LP-BO"" campaign-code=""&intcmp=INT-SEA-NON-SE-applecare-070215-MO-SR-LP-BO"" search-banner=""applecare - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-applecare-m-110615?$jpeg100$&scl=1' alt='AppleCare' title='AppleCare' style='width:100%'></a>",applecare - mobile,,,response_value,false,keywords,apple care,Banner,,,2018-09-24T22:56:08.902Z,,1.0,apple-care-mobile,,16204cac-c70f-4a5d-9e24-3f94e8f6a7d5,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""tel:18002228588?intcmp=INT-SEA-NON-WB-cancel-042415-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-WB-cancel-042415-MO-SR-LP-BO"" search-banner=""cancel - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-mobile-customer?$jpeg80$&scl=1' alt='We are not satisfied until you are.  Talk to us now 1-800-222-8588?' title='We are not satisfied until you are.  Talk to us now 1-800-222-8588?' style='width:100%'></a>",cancel - mobile,,,response_value,false,keywords,stop service,Banner,,,2018-09-24T22:56:08.902Z,,1.0,stop-service-mobile,,16e81831-3dcc-405d-83d0-2d2d6c4299cc,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/samsung/?intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" search-banner=""samsung support""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-samsung-082615-m?$jpeg80$&scl=1' alt='Samsung Support' title='Samsung Support' style='width:100%'></a>",samsung support,,,response_value,false,keywords,samsung,Banner,,,2018-09-24T22:56:08.902Z,,1.0,samsung-desktop,,17c09948-f455-48c3-9929-e8a380b2e0a6,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/samsung/?intcmp=INT-SEA-NON-SE-samsung-070215-MO-SR-SU-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-samsung-070215-MO-SR-SU-BO"" search-banner=""samsung support - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-samsung-082615-m?$jpeg80$&scl=1' alt='Samsung Support' title='Samsung Support' style='width:100%'></a>",samsung support - mobile,,,response_value,false,keywords,ativ,Banner,,,2018-09-24T22:56:08.902Z,,1.0,ativ-mobile,,17ddfd97-0c7d-4439-ba4d-4a74f118568c,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""tel:18002228588?intcmp=INT-SEA-NON-WB-cancel-042415-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-WB-cancel-042415-MO-SR-LP-BO"" search-banner=""cancel - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-mobile-customer?$jpeg80$&scl=1' alt='We are not satisfied until you are.  Talk to us now 1-800-222-8588?' title='We are not satisfied until you are.  Talk to us now 1-800-222-8588?' style='width:100%'></a>",cancel - mobile,,,response_value,false,keywords,unsubscribe,Banner,,,2018-09-24T22:56:08.902Z,,1.0,unsubscribe-mobile,,1882930b-49ef-4ada-9f4a-e65fbcbc0277,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
